iter	Logloss
493	0.00174920711
494	0.001739253557
495	0.001739250901
496	0.001739253074
497	0.001739252269
498	0.001739250821
499	0.001739244384
500	0.001739238751
501	0.001739238751
502	0.001739244384
503	0.001739237786
504	0.001739243901
505	0.001739234808
506	0.001739241407
507	0.001739242292
508	0.001739232314
509	0.001739237061
510	0.001739237061
511	0.001739224267
512	0.00173923159
513	0.001738596719
514	0.001738600662
515	0.001738593661
516	0.001738597604
517	0.001738584247
518	0.001738598731
519	0.001738586017
520	0.001738588351
521	0.001738591408
522	0.001738587063
523	0.001738588029
524	0.001738594546
525	0.001738586419
526	0.001738582316
527	0.001738581913
528	0.001738570326
529	0.001738583603
530	0.001738580626
531	0.001738580465
532	0.001738581913
533	0.001738582477
534	0.001738567993
535	0.001738565177
536	0.001738568395
537	0.001738556647
538	0.00173855021
539	0.001738551176
540	0.001738550612
541	0.001738550612
542	0.001738549486
543	0.001738552061
544	0.0017385519
545	0.001738558417
546	0.001738544497
547	0.00173854329
548	0.001738535887
549	0.001738547635
550	0.001738542163
551	0.001738542163
552	0.001738536692
553	0.001738530657
554	0.001738532186
555	0.001738530496
556	0.001738533473
557	0.001736857784
558	0.001736852071
559	0.001736844185
560	0.001736830909
561	0.001736835012
562	0.001736832196
563	0.001736837265
564	0.00173682761
565	0.00173682761
566	0.001736837185
567	0.001736829219
568	0.001736829058
569	0.00173682423
570	0.001736822782
571	0.001736826322
572	0.001736819322
573	0.001736818115
574	0.001736811758
575	0.00173681216
576	0.001736824552
577	0.001736819644
578	0.001736815942
579	0.001736816023
580	0.001736812965
581	0.001736805884
582	0.00173680347
583	0.001736789067
584	0.001736802183
585	0.001736809585
586	0.00173679655
587	0.001736798723
588	0.001736799527
589	0.001736791963
590	0.001736787055
591	0.001736782871
592	0.001736779733
593	0.001736785365
594	0.001736777077
595	0.00173678279
596	0.001736773135
597	0.001736774342
598	0.001736761467
599	0.001736764927
600	0.001736760823
601	0.001736766054
602	0.001736767422
603	0.00173677233
604	0.001736772813
605	0.00173674119
606	0.001736740305
607	0.001736741029
608	0.001736742236
609	0.001736753421
610	0.001736739098
611	0.001736739581
612	0.001736733385
613	0.001736727913
614	0.001736735477
615	0.00173673942
616	0.001736721878
617	0.001736721878
618	0.001736732097
619	0.001736734753
620	0.001736728557
621	0.001736732258
622	0.001736722441
623	0.001736727672
624	0.001736723648
625	0.001736721154
626	0.001736710533
627	0.001736726062
628	0.00173670828
629	0.001736700072
630	0.001736709969
631	0.001736709808
632	0.001736706268
633	0.001736709165
634	0.0017366979
635	0.001736708682
636	0.001736229672
637	0.001736223396
638	0.001736221465
639	0.001736208188
640	0.001736219453
641	0.001736217844
642	0.001736202153
643	0.001736207705
644	0.001736206096
645	0.001734829979
646	0.001734827324
647	0.001734823461
648	0.001734826519
649	0.001734828933
650	0.001734834163
651	0.001734817185
652	0.001734830703
653	0.001734830945
654	0.001734818955
655	0.00173483014
656	0.001734820806
657	0.001734823703
658	0.001734823703
659	0.001734822335
660	0.00173481976
661	0.00173482322
662	0.001734819599
663	0.001734815334
664	0.001734759009
665	0.001734754503
666	0.00173476263
667	0.001734756675
668	0.00173475579
669	0.001734743237
670	0.001734749675
671	0.001734750077
672	0.001734758284
673	0.001734750318
674	0.001734746054
675	0.001734749675
676	0.001734743801
677	0.001734747341
678	0.00173474018
679	0.00173474018
680	0.001734743398
681	0.001734743398
682	0.001734719098
683	0.0017347298
684	0.001734724409
685	0.001734717408
686	0.001734706706
687	0.001734715557
688	0.001734715557
689	0.001734717006
690	0.001734709522
691	0.001734713868
692	0.001734710408
693	0.001734716603
694	0.001734708798
695	0.001734704855
696	0.001734693188
697	0.001734689567
698	0.001734691981
699	0.001734693027
700	0.001734693993
701	0.001734693993
702	0.001734683934
703	0.00173468659
704	0.001734693751
705	0.001734686751
706	0.001734682084
707	0.001734687153
708	0.001734693671
709	0.001734670336
710	0.001734684981
711	0.001734674761
712	0.001734670497
713	0.001734674118
714	0.0017346676
715	0.001734673635
716	0.001734661887
717	0.001734652633
718	0.00173466414
719	0.001734661565
720	0.001734664703
721	0.001734673796
722	0.001734663577
723	0.001734658668
724	0.00173465384
725	0.00173466237
726	0.00173465899
727	0.001734652794
728	0.001734652794
729	0.001734652794
730	0.001734652794
731	0.001734652955
732	0.001734654243
733	0.00173464684
734	0.001734641449
735	0.001734635333
736	0.001734653116
737	0.001734637023
738	0.001734637104
739	0.00173463646
740	0.001734637184
741	0.001734640725
742	0.00173463646
743	0.001734643139
744	0.001734633966
745	0.001734644265
746	0.001734627126
747	0.001734631632
748	0.001734631632
749	0.001734634207
750	0.001734634207
751	0.001734618355
752	0.001734614332
753	0.001734623505
754	0.001734632839
755	0.001734625195
756	0.001734631069
757	0.001734615861
758	0.00173461232
759	0.001734615137
760	0.001734618758
761	0.001734624471
762	0.001734632598
763	0.001734622057
764	0.001734622459
765	0.001734622781
766	0.001734619321
767	0.001734622379
768	0.001734615137
769	0.001734621976
770	0.001734617551
771	0.001734622539
772	0.00173461393
773	0.001734616666
774	0.001734604596
775	0.001734604596
776	0.001734606607
777	0.00173460363
778	0.001734602504
779	0.001734593974
780	0.001734588905
781	0.001734597837
782	0.00173459317
783	0.001734587215
784	0.001734596871
785	0.001734602021
786	0.001734596791
787	0.001734590112
788	0.001734593089
789	0.001734602182
790	0.001734602182
791	0.001734577238
792	0.001734579571
793	0.001734590595
794	0.001734591721
795	0.001734571927
796	0.001734575628
797	0.001734567099
798	0.001734577479
799	0.00173458118
800	0.001734578605
801	0.001734574743
802	0.001734582629
803	0.001734566053
804	0.001734575467
805	0.00173456557
806	0.001734562915
807	0.001734572168
808	0.001734573134
809	0.001734565007
810	0.001734566697
811	0.001734565892
812	0.001734563156
813	0.001734564122
814	0.001734561949
815	0.00173456734
816	0.001734554788
817	0.001734546258
818	0.001734538695
819	0.00173453451
820	0.001734540948
821	0.001734537488
822	0.001734539741
823	0.00173454658
824	0.001734537327
825	0.001734540224
826	0.001734539419
827	0.001734540706
828	0.001734531775
829	0.001734535476
830	0.001734528637
831	0.001734530407
832	0.00173453097
833	0.001734533947
834	0.00173451536
835	0.001734524613
836	0.001734531775
837	0.001734530729
838	0.001734533384
839	0.001734530085
840	0.001734538695
841	0.001734542959
842	0.00173452582
843	0.001734521073
844	0.001734534752
845	0.001734526786
846	0.001734530165
847	0.001734526947
848	0.001734513911
849	0.001734520349
850	0.001734512141
851	0.001734528315
852	0.001734526866
853	0.001734520429
854	0.001734515843
855	0.001734507555
856	0.00173451029
857	0.001734507072
858	0.001734511176
859	0.001734513831
860	0.001734510934
861	0.001734493151
862	0.001734496853
863	0.001734488404
864	0.001734500876
865	0.00173449806
866	0.001734491462
867	0.001734495404
868	0.001734495324
869	0.001734494519
870	0.001734492105
871	0.001734488887
872	0.001734488484
873	0.001734492508
874	0.001734480196
875	0.001734482932
876	0.001734480277
877	0.001734482128
878	0.001734485909
879	0.001734485185
880	0.001734473357
881	0.001734475449
882	0.00173448084
883	0.001734467563
884	0.001734471104
885	0.001734473679
886	0.001734467885
887	0.001734464103
888	0.001734460965
889	0.001734481645
890	0.001734473357
891	0.001734463701
892	0.001734464667
893	0.001734462092
894	0.001734469977
895	0.001734458873
896	0.001734464988
897	0.001734457103
898	0.001734451309
899	0.001734448574
900	0.001734461368
901	0.001734452436
902	0.001734458068
903	0.00173446354
904	0.001734461287
905	0.001734447528
906	0.001734452114
907	0.0017344497
908	0.001734450907
909	0.001734456218
910	0.001734457103
911	0.001734448332
912	0.001734450183
913	0.001734452275
914	0.001734443585
915	0.001734444309
916	0.001734436826
917	0.001734444309
918	0.001734447286
919	0.001734444872
920	0.001734448091
921	0.001734440688
922	0.001734435216
923	0.001734433768
924	0.001734439803
925	0.001734437872
926	0.001734437952
927	0.001734426204
928	0.001734438194
929	0.001734431998
930	0.001734441332
931	0.001734433688
932	0.001734433607
933	0.001734432963
934	0.001734431676
935	0.001734418882
936	0.001734422101
937	0.00173439088
938	0.001734380098
939	0.001734385489
940	0.001734381626
941	0.00173438919
942	0.001734382753
943	0.001734387742
944	0.001734381224
945	0.001734377442
946	0.001734391202
947	0.001734377845
948	0.001734375753
949	0.001734372614
950	0.001734370603
951	0.001734382592
952	0.001734373097
953	0.001734368752
954	0.001734377603
955	0.001734364487
956	0.001734366338
957	0.00173437012
958	0.001734371488
959	0.001734366177
960	0.001734353946
961	0.001734352257
962	0.001734354912
963	0.001734358452
964	0.001734349521
965	0.001734359096
966	0.001734354268
967	0.001734343647
968	0.001734341635
969	0.001734356441
970	0.001734348475
971	0.001734343888
972	0.001734341313
973	0.00173432337
974	0.001734320714
975	0.001734309127
976	0.00173429408
977	0.001734302931
978	0.001734298586
979	0.00173430269
980	0.001734299391
981	0.001734297299
982	0.001734287724
983	0.001734290862
984	0.001734291103
985	0.001734279355
986	0.001734275815
987	0.001734274849
988	0.001734278711
989	0.00173427163
990	0.001734271791
991	0.001734270102
992	0.001734273642
993	0.001734274366
994	0.001734267688
995	0.001734273964
996	0.001734266078
997	0.001734270826
998	0.001734270826
999	0.001734271309
